date,line_id,product_id,planned_units,produced_units,scrap_units,downtime_minutes
2024-01-27,L3,P014,154,149,3,46
2024-01-27,L4,P015,551,542,7,8
2024-01-27,L4,P016,530,513,10,24
2024-01-27,L4,P017,553,540,8,19
2024-01-27,L4,P018,251,242,4,41
2024-01-27,L4,P019,252,244,8,0
2024-01-27,L4,P020,235,230,3,14
2024-01-27,L5,P021,30,30,0,25
2024-01-27,L5,P022,27,27,0,32
2024-01-27,L5,P023,31,31,0,29
2024-01-27,L5,P024,26,26,0,0
2024-01-27,L5,P025,33,33,0,4
2024-01-28,L1,P001,85,83,1,22
2024-01-28,L1,P002,101,98,2,27
2024-01-28,L1,P003,101,99,1,17
2024-01-28,L1,P004,100,96,2,31
2024-01-28,L2,P005,66,64,2,3
2024-01-28,L2,P006,83,81,2,7
2024-01-28,L2,P007,74,72,1,30
2024-01-28,L2,P008,74,73,1,12
2024-01-28,L3,P009,164,160,2,35
2024-01-28,L3,P010,162,160,1,10
2024-01-28,L3,P011,178,172,4,39
2024-01-28,L3,P012,168,166,1,18
2024-01-28,L3,P013,159,156,2,17
2024-01-28,L3,P014,146,144,1,27
2024-01-28,L4,P015,506,491,7,30
2024-01-28,L4,P016,522,504,9,34
2024-01-28,L4,P017,519,510,8,4
2024-01-28,L4,P018,245,239,4,12
2024-01-28,L4,P019,269,265,3,7
2024-01-28,L4,P020,276,273,1,12
2024-01-28,L5,P021,22,21,1,26
2024-01-28,L5,P022,27,27,0,13
2024-01-28,L5,P023,35,35,0,13
2024-01-28,L5,P024,35,34,1,5
2024-01-28,L5,P025,25,24,0,52
2024-01-29,L1,P001,85,83,2,7
2024-01-29,L1,P002,110,108,2,5
2024-01-29,L1,P003,114,112,1,20
2024-01-29,L1,P004,97,95,1,28
2024-01-29,L2,P005,74,70,2,46
2024-01-29,L2,P006,68,67,0,21
2024-01-29,L2,P007,50,49,1,5
2024-01-29,L2,P008,74,72,1,31
2024-01-29,L3,P009,159,156,2,20
2024-01-29,L3,P010,169,168,1,2
2024-01-29,L3,P011,176,172,3,17
2024-01-29,L3,P012,187,185,1,13
2024-01-29,L3,P013,197,193,2,24
2024-01-29,L3,P014,146,142,2,30
2024-01-29,L4,P015,543,528,11,13
2024-01-29,L4,P016,515,507,6,8
2024-01-29,L4,P017,533,517,10,20
2024-01-29,L4,P018,257,251,4,17
2024-01-29,L4,P019,308,300,4,23
2024-01-29,L4,P020,224,217,4,23
2024-01-29,L5,P021,33,32,1,0
2024-01-29,L5,P022,33,31,1,41
2024-01-29,L5,P023,20,20,0,35
2024-01-29,L5,P024,34,32,1,31
2024-01-29,L5,P025,22,22,0,13
2024-01-30,L1,P001,109,105,2,40
2024-01-30,L1,P002,113,107,3,43
2024-01-30,L1,P003,105,102,1,29
2024-01-30,L1,P004,109,105,2,29
2024-01-30,L2,P005,68,66,1,33
2024-01-30,L2,P006,70,68,1,31
2024-01-30,L2,P007,55,53,1,31
2024-01-30,L2,P008,63,62,1,6
2024-01-30,L3,P009,152,148,3,21
2024-01-30,L3,P010,182,175,3,69
2024-01-30,L3,P011,156,153,2,22
2024-01-30,L3,P012,178,175,3,0
2024-01-30,L3,P013,151,146,4,22
2024-01-30,L3,P014,175,172,3,0
2024-01-30,L4,P015,525,515,4,23
2024-01-30,L4,P016,521,503,8,38
2024-01-30,L4,P017,504,489,7,29
2024-01-30,L4,P018,257,254,1,15
2024-01-30,L4,P019,261,252,5,30
2024-01-30,L4,P020,252,245,3,29
2024-01-30,L5,P021,47,47,0,10
2024-01-30,L5,P022,21,21,0,16
2024-01-30,L5,P023,31,31,0,29
2024-01-30,L5,P024,32,31,1,0
2024-01-30,L5,P025,23,23,0,26
2024-01-31,L1,P001,102,100,1,14
2024-01-31,L1,P002,105,103,1,16
2024-01-31,L1,P003,112,109,2,23
2024-01-31,L1,P004,99,96,2,23
2024-01-31,L2,P005,82,79,1,39
2024-01-31,L2,P006,63,60,2,20
2024-01-31,L2,P007,65,65,0,0
2024-01-31,L2,P008,122,118,2,27
2024-01-31,L3,P009,154,148,3,48
2024-01-31,L3,P010,161,156,3,31
2024-01-31,L3,P011,139,137,2,4
2024-01-31,L3,P012,151,147,1,50
2024-01-31,L3,P013,184,181,2,19
2024-01-31,L3,P014,138,134,3,29
2024-01-31,L4,P015,500,492,7,5
2024-01-31,L4,P016,506,487,8,40
2024-01-31,L4,P017,546,535,10,4
2024-01-31,L4,P018,243,235,2,49
2024-01-31,L4,P019,251,246,3,13
2024-01-31,L4,P020,253,245,4,27
2024-01-31,L5,P021,31,30,1,28
2024-01-31,L5,P022,30,30,0,19
2024-01-31,L5,P023,26,25,1,21
2024-01-31,L5,P024,28,27,1,17
2024-01-31,L5,P025,25,25,0,22
2024-02-01,L1,P001,126,122,3,13
2024-02-01,L1,P002,116,113,2,12
2024-02-01,L1,P003,117,115,2,0
2024-02-01,L1,P004,169,165,3,17
2024-02-01,L2,P005,55,55,0,11
2024-02-01,L2,P006,100,97,2,24
2024-02-01,L2,P007,92,91,1,9
2024-02-01,L2,P008,80,79,1,12
2024-02-01,L3,P009,205,202,2,21
2024-02-01,L3,P010,164,160,4,4
2024-02-01,L3,P011,200,196,3,16
2024-02-01,L3,P012,215,207,5,38
2024-02-01,L3,P013,170,168,2,4
2024-02-01,L3,P014,181,174,3,63
2024-02-01,L4,P015,617,597,10,31
2024-02-01,L4,P016,634,619,10,16
2024-02-01,L4,P017,593,576,10,23
2024-02-01,L4,P018,280,277,3,0
2024-02-01,L4,P019,287,285,1,7
2024-02-01,L4,P020,268,267,0,5
2024-02-01,L5,P021,37,36,0,46
2024-02-01,L5,P022,40,39,1,11
2024-02-01,L5,P023,16,16,0,15
2024-02-01,L5,P024,31,31,0,14
2024-02-01,L5,P025,16,16,0,14
2024-02-02,L1,P001,134,133,0,11
2024-02-02,L1,P002,158,153,3,20
2024-02-02,L1,P003,141,139,1,8
2024-02-02,L1,P004,120,119,0,10
2024-02-02,L2,P005,98,97,1,3
2024-02-02,L2,P006,115,112,1,29
2024-02-02,L2,P007,92,90,1,30
2024-02-02,L2,P008,96,92,1,56
2024-02-02,L3,P009,197,193,4,3
2024-02-02,L3,P010,223,219,4,2
2024-02-02,L3,P011,184,178,2,61
2024-02-02,L3,P012,300,295,5,0
2024-02-02,L3,P013,210,207,2,9
2024-02-02,L3,P014,198,192,4,26
2024-02-02,L4,P015,708,687,12,25
2024-02-02,L4,P016,649,642,7,0
2024-02-02,L4,P017,749,731,6,31
2024-02-02,L4,P018,334,327,3,25
2024-02-02,L4,P019,325,317,3,32
2024-02-02,L4,P020,318,307,6,30
2024-02-02,L5,P021,32,32,0,19
2024-02-02,L5,P022,35,35,0,0
2024-02-02,L5,P023,28,27,0,51
2024-02-02,L5,P024,41,40,1,0
2024-02-02,L5,P025,37,36,1,11
2024-02-03,L1,P001,101,99,1,18
2024-02-03,L1,P002,90,89,1,0
2024-02-03,L1,P003,94,91,1,36
2024-02-03,L1,P004,99,96,2,22
2024-02-03,L2,P005,51,50,1,9
2024-02-03,L2,P006,59,58,1,10
2024-02-03,L2,P007,64,62,1,26
2024-02-03,L2,P008,82,80,2,0
2024-02-03,L3,P009,165,162,2,19
2024-02-03,L3,P010,165,160,3,29
2024-02-03,L3,P011,146,142,3,17
2024-02-03,L3,P012,166,160,3,48
2024-02-03,L3,P013,135,133,1,15
2024-02-03,L3,P014,176,174,2,2
2024-02-03,L4,P015,499,493,4,9
2024-02-03,L4,P016,498,487,7,14
2024-02-03,L4,P017,477,474,2,3
2024-02-03,L4,P018,228,220,4,32
2024-02-03,L4,P019,297,291,4,14
2024-02-03,L4,P020,220,214,4,21
2024-02-03,L5,P021,31,31,0,27
2024-02-03,L5,P022,26,26,0,12
2024-02-03,L5,P023,41,39,1,27
2024-02-03,L5,P024,22,22,0,20
2024-02-03,L5,P025,21,21,0,36
2024-02-04,L1,P001,104,103,1,0
2024-02-04,L1,P002,98,95,1,34
2024-02-04,L1,P003,116,113,1,36
2024-02-04,L1,P004,125,122,1,27
2024-02-04,L2,P005,75,74,1,9
2024-02-04,L2,P006,51,50,0,28
2024-02-04,L2,P007,95,93,1,30
2024-02-04,L2,P008,60,58,1,29
2024-02-04,L3,P009,173,168,4,23
2024-02-04,L3,P010,119,116,2,13
2024-02-04,L3,P011,149,147,2,0
2024-02-04,L3,P012,154,151,2,10
2024-02-04,L3,P013,176,169,4,41
2024-02-04,L3,P014,148,144,2,35
2024-02-04,L4,P015,496,488,8,0
2024-02-04,L4,P016,521,509,6,23
2024-02-04,L4,P017,588,569,15,12
2024-02-04,L4,P018,242,234,3,37
2024-02-04,L4,P019,215,207,4,32
2024-02-04,L4,P020,264,259,3,18
2024-02-04,L5,P021,44,43,1,21
2024-02-04,L5,P022,39,38,1,0
2024-02-04,L5,P023,22,21,0,44
2024-02-04,L5,P024,16,16,0,28
2024-02-04,L5,P025,26,26,0,11
2024-02-05,L1,P001,113,108,2,50
2024-02-05,L1,P002,117,114,2,22
2024-02-05,L1,P003,106,102,2,35
2024-02-05,L1,P004,99,97,1,28
2024-02-05,L2,P005,68,67,1,13
2024-02-05,L2,P006,48,46,1,53
2024-02-05,L2,P007,46,45,0,32
2024-02-05,L2,P008,86,84,1,28
2024-02-05,L3,P009,165,161,2,39
2024-02-05,L3,P010,148,143,5,0
2024-02-05,L3,P011,171,167,2,26
2024-02-05,L3,P012,170,167,1,27
2024-02-05,L3,P013,183,180,2,14
2024-02-05,L3,P014,137,136,1,5
2024-02-05,L4,P015,562,544,9,31
2024-02-05,L4,P016,525,514,6,19
2024-02-05,L4,P017,515,506,6,13
2024-02-05,L4,P018,218,211,4,24
2024-02-05,L4,P019,310,303,4,21
2024-02-05,L4,P020,311,300,6,32
2024-02-05,L5,P021,24,24,0,14
2024-02-05,L5,P022,34,32,1,31
2024-02-05,L5,P023,33,31,1,34
2024-02-05,L5,P024,31,31,0,26
2024-02-05,L5,P025,23,23,0,6
2024-02-06,L1,P001,114,111,2,15
2024-02-06,L1,P002,100,97,2,26
2024-02-06,L1,P003,99,97,2,6
2024-02-06,L1,P004,129,127,2,0
2024-02-06,L2,P005,52,51,0,35
2024-02-06,L2,P006,77,75,1,17
2024-02-06,L2,P007,80,77,2,23
2024-02-06,L2,P008,74,73,1,0
2024-02-06,L3,P009,157,152,3,29
2024-02-06,L3,P010,162,158,3,26
2024-02-06,L3,P011,165,162,3,7
2024-02-06,L3,P012,151,149,1,16
2024-02-06,L3,P013,157,154,2,18
2024-02-06,L3,P014,157,154,3,4
2024-02-06,L4,P015,520,503,4,48
2024-02-06,L4,P016,549,539,9,2
2024-02-06,L4,P017,544,538,6,0
2024-02-06,L4,P018,233,227,3,27
2024-02-06,L4,P019,233,225,6,19
2024-02-06,L4,P020,224,220,1,28
2024-02-06,L5,P021,21,20,1,10
2024-02-06,L5,P022,28,28,0,18
2024-02-06,L5,P023,29,28,1,27
2024-02-06,L5,P024,19,19,0,47
2024-02-06,L5,P025,32,30,1,32
2024-02-07,L1,P001,78,77,1,0
2024-02-07,L1,P002,85,83,1,16
2024-02-07,L1,P003,99,97,1,17
2024-02-07,L1,P004,104,101,1,33
2024-02-07,L2,P005,74,71,1,40
2024-02-07,L2,P006,72,72,0,10
2024-02-07,L2,P007,86,84,2,0
2024-02-07,L2,P008,52,51,1,1
2024-02-07,L3,P009,134,131,2,30
2024-02-07,L3,P010,152,146,4,41
2024-02-07,L3,P011,149,146,2,16
2024-02-07,L3,P012,122,120,1,35
2024-02-07,L3,P013,170,167,3,0
2024-02-07,L3,P014,157,155,2,9
2024-02-07,L4,P015,524,514,7,10
2024-02-07,L4,P016,476,466,4,23
2024-02-07,L4,P017,545,526,1,65
2024-02-07,L4,P018,214,207,3,39
2024-02-07,L4,P019,269,264,4,9
2024-02-07,L4,P020,223,216,3,34
2024-02-07,L5,P021,25,25,0,17
2024-02-07,L5,P022,40,39,1,6
2024-02-07,L5,P023,16,16,0,29
2024-02-07,L5,P024,26,25,1,35
2024-02-07,L5,P025,29,29,0,24
2024-02-08,L1,P001,82,80,1,19
2024-02-08,L1,P002,157,152,2,37
2024-02-08,L1,P003,115,111,2,30
2024-02-08,L1,P004,116,115,1,0
2024-02-08,L2,P005,83,80,1,40
2024-02-08,L2,P006,70,68,2,6
2024-02-08,L2,P007,91,89,2,0
2024-02-08,L2,P008,77,75,1,30
2024-02-08,L3,P009,198,194,4,6
2024-02-08,L3,P010,187,183,3,8
2024-02-08,L3,P011,176,172,3,22
2024-02-08,L3,P012,221,219,2,5
2024-02-08,L3,P013,187,183,3,16
2024-02-08,L3,P014,206,204,1,14
2024-02-08,L4,P015,577,560,9,26
2024-02-08,L4,P016,629,613,9,20
2024-02-08,L4,P017,646,639,7,0
2024-02-08,L4,P018,312,303,6,17
2024-02-08,L4,P019,290,282,5,23
2024-02-08,L4,P020,287,274,5,51
2024-02-08,L5,P021,26,26,0,8
2024-02-08,L5,P022,30,30,0,0
2024-02-08,L5,P023,43,43,0,16
2024-02-08,L5,P024,38,37,1,0
2024-02-08,L5,P025,26,26,0,15
2024-02-09,L1,P001,154,149,3,28
2024-02-09,L1,P002,119,116,1,31
2024-02-09,L1,P003,138,132,4,21
2024-02-09,L1,P004,139,135,2,26
2024-02-09,L2,P005,91,88,2,31
2024-02-09,L2,P006,98,95,1,48
2024-02-09,L2,P007,88,85,2,24
2024-02-09,L2,P008,122,118,2,26
2024-02-09,L3,P009,183,181,0,39
2024-02-09,L3,P010,204,200,3,21
2024-02-09,L3,P011,258,253,5,1
2024-02-09,L3,P012,199,196,2,15
2024-02-09,L3,P013,229,222,6,13
2024-02-09,L3,P014,205,203,0,28
2024-02-09,L4,P015,763,741,12,26
2024-02-09,L4,P016,728,713,10,12
2024-02-09,L4,P017,665,651,12,5
2024-02-09,L4,P018,349,342,5,11
2024-02-09,L4,P019,335,326,8,4
2024-02-09,L4,P020,303,299,4,0
2024-02-09,L5,P021,39,38,1,0
2024-02-09,L5,P022,24,24,0,3
2024-02-09,L5,P023,39,38,1,8
2024-02-09,L5,P024,16,16,0,43
2024-02-09,L5,P025,28,26,1,38
2024-02-10,L1,P001,114,112,1,23
2024-02-10,L1,P002,96,93,2,15
2024-02-10,L1,P003,96,93,1,38
2024-02-10,L1,P004,93,91,1,23
2024-02-10,L2,P005,65,63,1,32
2024-02-10,L2,P006,52,50,1,25
2024-02-10,L2,P007,56,55,1,11
2024-02-10,L2,P008,87,85,1,25
2024-02-10,L3,P009,155,151,3,10
2024-02-10,L3,P010,169,165,3,12
2024-02-10,L3,P011,138,136,2,9
2024-02-10,L3,P012,144,139,4,29
2024-02-10,L3,P013,173,169,3,23
2024-02-10,L3,P014,161,157,2,30
2024-02-10,L4,P015,466,455,6,22
2024-02-10,L4,P016,522,509,13,0
2024-02-10,L4,P017,477,468,5,15
2024-02-10,L4,P018,249,245,2,14
2024-02-10,L4,P019,244,242,0,15
2024-02-10,L4,P020,227,223,1,24
2024-02-10,L5,P021,9,9,0,0
2024-02-10,L5,P022,28,28,0,29
2024-02-10,L5,P023,23,23,0,37
2024-02-10,L5,P024,24,24,0,18
2024-02-10,L5,P025,21,21,0,5
2024-02-11,L1,P001,87,84,1,53
2024-02-11,L1,P002,106,104,2,9
2024-02-11,L1,P003,94,92,1,23
2024-02-11,L1,P004,74,72,1,14
2024-02-11,L2,P005,72,69,1,47
2024-02-11,L2,P006,80,79,1,4
2024-02-11,L2,P007,57,55,1,42
2024-02-11,L2,P008,81,79,1,20
2024-02-11,L3,P009,162,159,3,4
2024-02-11,L3,P010,162,159,3,1
2024-02-11,L3,P011,157,153,2,41
2024-02-11,L3,P012,150,147,2,28
2024-02-11,L3,P013,140,138,1,25
2024-02-11,L3,P014,143,141,2,0
2024-02-11,L4,P015,481,468,6,29
2024-02-11,L4,P016,551,540,8,9
2024-02-11,L4,P017,522,503,12,26
2024-02-11,L4,P018,238,230,4,33
2024-02-11,L4,P019,253,249,3,7
2024-02-11,L4,P020,259,255,4,0
2024-02-11,L5,P021,28,27,1,23
2024-02-11,L5,P022,31,31,0,0
2024-02-11,L5,P023,37,36,1,0
2024-02-11,L5,P024,19,18,1,8
2024-02-11,L5,P025,41,39,1,40
2024-02-12,L1,P001,75,74,0,21
2024-02-12,L1,P002,105,103,1,20
2024-02-12,L1,P003,113,110,1,30
2024-02-12,L1,P004,152,149,3,3
2024-02-12,L2,P005,84,83,1,9
2024-02-12,L2,P006,65,62,2,28
2024-02-12,L2,P007,57,55,1,20
2024-02-12,L2,P008,84,81,2,33
2024-02-12,L3,P009,174,171,3,6
2024-02-12,L3,P010,128,125,1,41
2024-02-12,L3,P011,171,169,0,29
2024-02-12,L3,P012,194,191,2,19
2024-02-12,L3,P013,141,138,2,27
2024-02-12,L3,P014,181,176,4,18
2024-02-12,L4,P015,539,531,5,10
2024-02-12,L4,P016,527,519,8,0
2024-02-12,L4,P017,572,546,11,52
2024-02-12,L4,P018,313,308,1,22
2024-02-12,L4,P019,205,196,5,35
2024-02-12,L4,P020,268,264,2,11
2024-02-12,L5,P021,30,30,0,0
2024-02-12,L5,P022,31,30,1,24
2024-02-12,L5,P023,15,15,0,25
2024-02-12,L5,P024,25,25,0,19
2024-02-12,L5,P025,27,27,0,14
2024-02-13,L1,P001,103,98,2,53
2024-02-13,L1,P002,99,95,2,31
2024-02-13,L1,P003,114,111,3,8
2024-02-13,L1,P004,134,131,3,5
2024-02-13,L2,P005,66,64,1,42
2024-02-13,L2,P006,57,55,1,28
2024-02-13,L2,P007,97,94,2,12
2024-02-13,L2,P008,76,74,1,15
2024-02-13,L3,P009,145,141,3,24
2024-02-13,L3,P010,174,172,1,22
2024-02-13,L3,P011,162,159,2,18
2024-02-13,L3,P012,170,166,3,24
2024-02-13,L3,P013,151,148,2,27
2024-02-13,L3,P014,176,172,2,26
2024-02-13,L4,P015,519,496,11,43
2024-02-13,L4,P016,540,530,8,8
2024-02-13,L4,P017,528,512,9,26
2024-02-13,L4,P018,239,235,2,20
2024-02-13,L4,P019,255,246,4,35
2024-02-13,L4,P020,294,288,4,15
2024-02-13,L5,P021,16,16,0,5
2024-02-13,L5,P022,26,25,1,21
2024-02-13,L5,P023,24,24,0,34
2024-02-13,L5,P024,31,30,0,34
2024-02-13,L5,P025,19,19,0,0
2024-02-14,L1,P001,116,113,1,36
2024-02-14,L1,P002,99,96,1,31
2024-02-14,L1,P003,128,124,2,26
2024-02-14,L1,P004,109,105,2,43
2024-02-14,L2,P005,82,79,2,15
2024-02-14,L2,P006,65,63,1,37
2024-02-14,L2,P007,69,69,0,11
2024-02-14,L2,P008,65,63,1,26
2024-02-14,L3,P009,144,140,3,14
2024-02-14,L3,P010,175,168,5,26
2024-02-14,L3,P011,172,170,1,19
2024-02-14,L3,P012,173,167,4,33
2024-02-14,L3,P013,153,151,1,23
2024-02-14,L3,P014,171,168,3,5
2024-02-14,L4,P015,556,530,11,51
2024-02-14,L4,P016,580,560,10,34
2024-02-14,L4,P017,591,581,10,0
2024-02-14,L4,P018,233,230,1,15
2024-02-14,L4,P019,267,259,4,26
2024-02-14,L4,P020,243,237,4,16
2024-02-14,L5,P021,38,37,0,34
2024-02-14,L5,P022,19,19,0,18
2024-02-14,L5,P023,33,33,0,28
2024-02-14,L5,P024,28,28,0,26
2024-02-14,L5,P025,37,36,1,10
2024-02-15,L1,P001,146,140,3,38
2024-02-15,L1,P002,114,110,3,19
2024-02-15,L1,P003,108,105,2,15
2024-02-15,L1,P004,126,124,1,17
2024-02-15,L2,P005,80,78,1,25
2024-02-15,L2,P006,76,73,2,27
2024-02-15,L2,P007,92,88,2,36
2024-02-15,L2,P008,101,98,1,46
2024-02-15,L3,P009,196,191,4,12
2024-02-15,L3,P010,184,180,2,32
2024-02-15,L3,P011,206,202,3,7
2024-02-15,L3,P012,204,199,2,43
2024-02-15,L3,P013,189,186,2,9
2024-02-15,L3,P014,201,196,5,0
2024-02-15,L4,P015,670,653,6,32
2024-02-15,L4,P016,553,536,10,25
2024-02-15,L4,P017,688,676,5,20
2024-02-15,L4,P018,245,237,3,42
2024-02-15,L4,P019,305,297,2,36
2024-02-15,L4,P020,304,298,6,0
2024-02-15,L5,P021,27,27,0,0
2024-02-15,L5,P022,21,21,0,6
2024-02-15,L5,P023,35,34,1,0
2024-02-15,L5,P024,30,29,0,54
2024-02-15,L5,P025,40,38,1,41
2024-02-16,L1,P001,147,143,3,13
2024-02-16,L1,P002,119,117,1,16
2024-02-16,L1,P003,149,145,2,30
2024-02-16,L1,P004,134,130,2,29
2024-02-16,L2,P005,113,109,2,27
2024-02-16,L2,P006,99,96,2,22
2024-02-16,L2,P007,106,104,2,0
2024-02-16,L2,P008,81,80,1,0
2024-02-16,L3,P009,214,209,3,22
2024-02-16,L3,P010,178,175,3,0
2024-02-16,L3,P011,247,241,3,35
2024-02-16,L3,P012,234,226,6,30
2024-02-16,L3,P013,218,215,2,10
2024-02-16,L3,P014,222,213,5,46
2024-02-16,L4,P015,772,756,4,29
2024-02-16,L4,P016,779,745,12,55
2024-02-16,L4,P017,721,700,10,30
2024-02-16,L4,P018,337,333,2,14
2024-02-16,L4,P019,313,310,3,2
2024-02-16,L4,P020,345,342,2,7
2024-02-16,L5,P021,34,33,1,15
2024-02-16,L5,P022,30,30,0,15
2024-02-16,L5,P023,42,41,0,45
2024-02-16,L5,P024,21,21,0,23
2024-02-16,L5,P025,49,48,0,21
2024-02-17,L1,P001,92,91,1,8
2024-02-17,L1,P002,128,125,2,12
2024-02-17,L1,P003,70,69,1,13
2024-02-17,L1,P004,114,113,1,7
2024-02-17,L2,P005,64,62,1,17
2024-02-17,L2,P006,80,78,1,14
2024-02-17,L2,P007,68,67,1,11
2024-02-17,L2,P008,78,77,0,20
2024-02-17,L3,P009,117,113,3,34
2024-02-17,L3,P010,169,167,2,7
2024-02-17,L3,P011,154,152,1,12
2024-02-17,L3,P012,157,155,2,3
2024-02-17,L3,P013,149,148,1,0
2024-02-17,L3,P014,155,151,2,32
2024-02-17,L4,P015,540,530,7,9
2024-02-17,L4,P016,580,556,11,43
2024-02-17,L4,P017,578,568,10,0
2024-02-17,L4,P018,223,219,1,24
2024-02-17,L4,P019,252,243,4,35
2024-02-17,L4,P020,228,225,3,2
2024-02-17,L5,P021,56,55,1,0
2024-02-17,L5,P022,11,11,0,11
2024-02-17,L5,P023,29,29,0,7
2024-02-17,L5,P024,26,26,0,23
2024-02-17,L5,P025,27,27,0,0
2024-02-18,L1,P001,90,88,1,13
2024-02-18,L1,P002,99,96,2,14
2024-02-18,L1,P003,114,111,1,33
2024-02-18,L1,P004,101,99,1,13
2024-02-18,L2,P005,62,61,1,10
2024-02-18,L2,P006,83,80,2,24
2024-02-18,L2,P007,59,57,1,27
2024-02-18,L2,P008,64,63,1,0
2024-02-18,L3,P009,161,158,2,14
2024-02-18,L3,P010,143,138,2,57
2024-02-18,L3,P011,168,164,2,28
2024-02-18,L3,P012,165,160,3,34
2024-02-18,L3,P013,159,156,1,35
2024-02-18,L3,P014,140,137,2,27
2024-02-18,L4,P015,505,495,3,26
2024-02-18,L4,P016,564,549,9,22
2024-02-18,L4,P017,524,505,11,31
2024-02-18,L4,P018,251,249,1,4
2024-02-18,L4,P019,229,221,2,47
2024-02-18,L4,P020,234,224,5,39
2024-02-18,L5,P021,29,28,1,33
2024-02-18,L5,P022,34,33,1,16
2024-02-18,L5,P023,27,27,0,32
2024-02-18,L5,P024,14,14,0,9
2024-02-18,L5,P025,24,24,0,0
2024-02-19,L1,P001,102,99,2,18
2024-02-19,L1,P002,111,106,3,26
2024-02-19,L1,P003,81,79,1,34
2024-02-19,L1,P004,106,103,1,38
2024-02-19,L2,P005,57,55,1,35
2024-02-19,L2,P006,72,71,1,2
2024-02-19,L2,P007,76,74,1,32
2024-02-19,L2,P008,65,65,0,13
2024-02-19,L3,P009,194,189,4,18
2024-02-19,L3,P010,154,152,2,3
2024-02-19,L3,P011,165,161,4,5
2024-02-19,L3,P012,189,186,2,20
2024-02-19,L3,P013,165,161,4,2
2024-02-19,L3,P014,149,146,3,9
2024-02-19,L4,P015,571,554,7,34
2024-02-19,L4,P016,528,512,8,28
2024-02-19,L4,P017,543,535,6,6
2024-02-19,L4,P018,227,220,5,18
2024-02-19,L4,P019,184,180,3,14
2024-02-19,L4,P020,257,248,5,33
2024-02-19,L5,P021,20,19,1,1
2024-02-19,L5,P022,25,25,0,34
2024-02-19,L5,P023,19,19,0,26
2024-02-19,L5,P024,31,31,0,8
2024-02-19,L5,P025,20,20,0,11
2024-02-20,L1,P001,98,96,1,14
2024-02-20,L1,P002,97,96,1,2
2024-02-20,L1,P003,87,85,1,21
2024-02-20,L1,P004,79,77,1,29
2024-02-20,L2,P005,69,68,0,27
2024-02-20,L2,P006,68,65,1,53
2024-02-20,L2,P007,57,56,1,12
2024-02-20,L2,P008,77,75,1,17
2024-02-20,L3,P009,171,167,3,19
2024-02-20,L3,P010,151,148,3,2
2024-02-20,L3,P011,145,141,3,13
2024-02-20,L3,P012,139,138,1,7
2024-02-20,L3,P013,147,145,1,18
2024-02-20,L3,P014,176,172,3,10
2024-02-20,L4,P015,521,507,6,30
2024-02-20,L4,P016,536,523,9,16
2024-02-20,L4,P017,547,542,3,7
2024-02-20,L4,P018,219,214,5,4
2024-02-20,L4,P019,209,200,4,45
2024-02-20,L4,P020,353,347,6,0
2024-02-20,L5,P021,34,33,1,25
2024-02-20,L5,P022,38,36,1,46
2024-02-20,L5,P023,21,21,0,39
2024-02-20,L5,P024,33,32,1,15
2024-02-20,L5,P025,24,24,0,32
2024-02-21,L1,P001,120,115,3,31
2024-02-21,L1,P002,97,93,3,26
2024-02-21,L1,P003,106,103,2,17
2024-02-21,L1,P004,95,94,1,8
2024-02-21,L2,P005,61,59,1,33
2024-02-21,L2,P006,63,61,1,24
2024-02-21,L2,P007,77,74,1,47
2024-02-21,L2,P008,95,91,2,39
2024-02-21,L3,P009,139,135,3,17
2024-02-21,L3,P010,135,135,0,0
2024-02-21,L3,P011,165,162,3,2
2024-02-21,L3,P012,146,143,1,30
2024-02-21,L3,P013,122,119,2,16
2024-02-21,L3,P014,175,173,2,1
2024-02-21,L4,P015,498,482,7,35
2024-02-21,L4,P016,571,550,11,34
2024-02-21,L4,P017,582,566,8,28
2024-02-21,L4,P018,250,245,2,24
2024-02-21,L4,P019,211,202,5,38
2024-02-21,L4,P020,243,241,2,1
2024-02-21,L5,P021,41,41,0,19
2024-02-21,L5,P022,37,36,0,28
2024-02-21,L5,P023,31,29,1,55
2024-02-21,L5,P024,34,33,0,30
2024-02-21,L5,P025,19,19,0,38
2024-02-22,L1,P001,149,149,0,5
2024-02-22,L1,P002,111,108,3,6
2024-02-22,L1,P003,108,104,2,42
2024-02-22,L1,P004,123,121,1,19
2024-02-22,L2,P005,99,97,1,10
2024-02-22,L2,P006,58,56,1,17
2024-02-22,L2,P007,67,65,1,30
2024-02-22,L2,P008,99,96,2,11
2024-02-22,L3,P009,194,188,4,26
2024-02-22,L3,P010,185,180,4,8
2024-02-22,L3,P011,153,151,2,0
2024-02-22,L3,P012,199,196,3,3
2024-02-22,L3,P013,167,165,0,39
2024-02-22,L3,P014,203,196,4,39
2024-02-22,L4,P015,635,625,6,13
2024-02-22,L4,P016,644,634,2,24
2024-02-22,L4,P017,655,624,17,40
2024-02-22,L4,P018,237,233,3,7
2024-02-22,L4,P019,328,320,3,29
2024-02-22,L4,P020,285,278,6,9
2024-02-22,L5,P021,39,38,1,19
2024-02-22,L5,P022,32,31,0,42
2024-02-22,L5,P023,23,23,0,23
2024-02-22,L5,P024,33,32,0,34
2024-02-22,L5,P025,38,37,1,22
2024-02-23,L1,P001,168,165,3,0
2024-02-23,L1,P002,112,110,2,3
2024-02-23,L1,P003,125,123,2,0
